date,恒生指数,CAD,申万房地产,南华沪铜
2016-08-03,21739.119000,4868.500000,4571.260000,
2016-08-04,21832.230000,4832.000000,4659.710000,
2016-08-05,22146.090000,4796.000000,4705.730000,
2016-08-08,22494.760000,4809.000000,4797.870000,
2016-08-09,22465.609000,4776.500000,4810.540000,
2016-08-10,22492.430000,4822.000000,4745.500000,
2016-08-11,22580.551000,4848.000000,4683.280000,
2016-08-12,22766.910000,4752.000000,4901.660000,
2016-08-15,22932.510000,4772.000000,5124.580000,
2016-08-16,22910.840000,4813.000000,5171.500000,
2016-08-17,22799.779000,4775.000000,5101.060000,
2016-08-18,23023.160000,4809.000000,5187.990000,
2016-08-19,22937.221000,4808.000000,5132.740000,
2016-08-22,22997.910000,4758.000000,5100.840000,
2016-08-23,22998.930000,4706.000000,5074.420000,
2016-08-24,22820.779000,4629.000000,5036.800000,
2016-08-25,22826.869000,4627.000000,4950.090000,
2016-08-26,22909.539000,4620.500000,4930.460000,
2016-08-29,22821.340000,4620.500000,4957.100000,
2016-08-30,23016.109000,4609.000000,4932.510000,
2016-08-31,22976.881000,4618.000000,5042.120000,
2016-09-01,23162.340000,4625.000000,4911.130000,
2016-09-02,23266.699000,4615.000000,4918.510000,
2016-09-05,23649.551000,4626.500000,4913.880000,
2016-09-06,23787.680000,4636.000000,4941.790000,
2016-09-07,23741.811000,4651.000000,4939.170000,
2016-09-08,23919.340000,4664.500000,4954.490000,
2016-09-09,24099.699000,4630.500000,4906.940000,
2016-09-12,23290.600000,4659.000000,4848.410000,
2016-09-13,23215.760000,4662.500000,4876.450000,
2016-09-14,23190.641000,4772.000000,4866.590000,
2016-09-15,23335.590000,4780.000000,4866.590000,
2016-09-16,23335.590000,4777.000000,4866.590000,
2016-09-19,23550.449000,4767.500000,4901.830000,
2016-09-20,23530.859000,4781.000000,4912.140000,
2016-09-21,23669.900000,4767.000000,4952.320000,
2016-09-22,23759.801000,4845.000000,5074.650000,
2016-09-23,23686.480000,4856.000000,4992.130000,
2016-09-26,23317.920000,4844.500000,4902.080000,
2016-09-27,23571.900000,4797.000000,4990.760000,
2016-09-28,23619.650000,4830.000000,4983.210000,
2016-09-29,23739.471000,4825.000000,4999.650000,
2016-09-30,23297.150000,4877.500000,5025.190000,
2016-10-03,23584.430000,4833.500000,5025.190000,
2016-10-04,23689.439000,4790.000000,5025.190000,
2016-10-05,23788.311000,4797.000000,5025.190000,
2016-10-06,23952.500000,4760.000000,5025.190000,
2016-10-07,23851.820000,4790.000000,5025.190000,
2016-10-10,23851.820000,4844.000000,4956.560000,
2016-10-11,23549.520000,4825.000000,4996.910000,
2016-10-12,23407.051000,4808.000000,5008.860000,
2016-10-13,23031.301000,4715.000000,5021.670000,
2016-10-14,23233.311000,4675.500000,5017.120000,
2016-10-17,23037.539000,4674.000000,4959.980000,
2016-10-18,23394.391000,4675.000000,5004.970000,
2016-10-19,23304.971000,4670.500000,4998.020000,
2016-10-20,23374.400000,4652.000000,5009.600000,
2016-10-21,23374.400000,4644.000000,4982.020000,
2016-10-24,23604.080000,4643.500000,5016.270000,
2016-10-25,23565.109000,4738.000000,5034.440000,
2016-10-26,23325.430000,4756.500000,5054.100000,
2016-10-27,23132.350000,4788.000000,5037.780000,
2016-10-28,22954.811000,4845.500000,4999.360000,
2016-10-31,22934.539000,4861.000000,5006.340000,
2016-11-01,23147.070000,4918.500000,5061.020000,
2016-11-02,22810.500000,4899.000000,5011.380000,
2016-11-03,22683.510000,4956.000000,5030.690000,
2016-11-04,22642.619000,4985.000000,5009.470000,
2016-11-07,22801.400000,5100.000000,4988.860000,
2016-11-08,22909.471000,5247.500000,5015.260000,
2016-11-09,22415.189000,5420.500000,5048.610000,
2016-11-10,22839.109000,5617.000000,5108.470000,
2016-11-11,22531.090000,5559.000000,5110.980000,
2016-11-14,22222.221000,5564.000000,5108.350000,
2016-11-15,22323.910000,5522.500000,5164.240000,
2016-11-16,22280.529000,5451.000000,5162.310000,
2016-11-17,22262.881000,5476.000000,5168.350000,
2016-11-18,22344.211000,5435.000000,5180.540000,
2016-11-21,22357.779000,5559.000000,5189.370000,
2016-11-22,22678.070000,5612.000000,5213.990000,
2016-11-23,22676.689000,5768.000000,5259.440000,
2016-11-24,22608.490000,5863.000000,5275.800000,
2016-11-25,22723.449000,5919.000000,5319.910000,
2016-11-28,22830.570000,5874.500000,5290.310000,
2016-11-29,22737.070000,5739.500000,5226.300000,
2016-11-30,22789.770000,5795.000000,5230.680000,
2016-12-01,22878.230000,5795.000000,5320.530000,
2016-12-02,22564.820000,5789.000000,5249.570000,
2016-12-05,22505.551000,5927.500000,5127.820000,
2016-12-06,22675.150000,5872.500000,5117.920000,
2016-12-07,22800.920000,5830.000000,5150.350000,
2016-12-08,22861.840000,5780.000000,5117.310000,
2016-12-09,22760.980000,5830.000000,5143.650000,
2016-12-12,22433.020000,5760.000000,4964.500000,
2016-12-13,22446.699000,5720.500000,4980.740000,
2016-12-14,22456.619000,5746.000000,4946.550000,
2016-12-15,22059.400000,5725.000000,4963.460000,
2016-12-16,22020.750000,5640.000000,4996.700000,
2016-12-19,21832.680000,5505.000000,4958.160000,
2016-12-20,21729.061000,5515.000000,4919.500000,
2016-12-21,21809.801000,5505.000000,4935.030000,
2016-12-22,21636.199000,5529.000000,4934.730000,
2016-12-23,21574.760000,5469.500000,4878.600000,
2016-12-26,21574.760000,5469.500000,4886.160000,
2016-12-27,21574.760000,5469.500000,4913.340000,
2016-12-28,21754.740000,5515.500000,4885.890000,
2016-12-29,21790.910000,5495.000000,4866.460000,
2016-12-30,22000.561000,5516.000000,4871.190000,
2017-01-03,22150.400000,5481.500000,4909.340000,
2017-01-04,22134.471000,5635.000000,4939.610000,
2017-01-05,22456.689000,5582.500000,4931.600000,
2017-01-06,22503.010000,5595.000000,4913.590000,
2017-01-09,22558.689000,5590.000000,4928.250000,
2017-01-10,22744.850000,5745.000000,4917.700000,
2017-01-11,22935.350000,5723.000000,4870.240000,
2017-01-12,22829.020000,5876.000000,4845.100000,
2017-01-13,22937.381000,5910.000000,4836.630000,
2017-01-16,22718.150000,5843.000000,4736.180000,
2017-01-17,22840.971000,5776.500000,4740.030000,
2017-01-18,23098.260000,5759.000000,4758.580000,
2017-01-19,23049.961000,5740.000000,4734.290000,
2017-01-20,22885.910000,5757.500000,4774.580000,
2017-01-23,22898.520000,5810.000000,4802.030000,
2017-01-24,22949.859000,5945.500000,4788.370000,
2017-01-25,23049.119000,5945.000000,4793.890000,
2017-01-26,23374.170000,5850.000000,4814.980000,
2017-01-27,23360.779000,5899.500000,4814.980000,
2017-01-30,23360.779000,5850.000000,4814.980000,
2017-01-31,23360.779000,5937.000000,4814.980000,
2017-02-01,23318.391000,5948.000000,4814.980000,
2017-02-02,23184.520000,5906.500000,4814.980000,
2017-02-03,23129.211000,5765.500000,4802.020000,
2017-02-06,23348.240000,5845.500000,4826.490000,
2017-02-07,23331.570000,5807.000000,4831.540000,
2017-02-08,23485.131000,5867.500000,4855.620000,
2017-02-09,23525.141000,5848.000000,4900.790000,
2017-02-10,23574.980000,6087.500000,4895.800000,
2017-02-13,23710.980000,6127.000000,4912.410000,
2017-02-14,23703.010000,6047.500000,4917.150000,
2017-02-15,23994.869000,6053.000000,4885.430000,
2017-02-16,24107.699000,5990.000000,4909.980000,
2017-02-17,24033.740000,5970.000000,4869.170000,
2017-02-20,24146.080000,6070.000000,4930.970000,
2017-02-21,23963.631000,6056.000000,4963.750000,
2017-02-22,24201.961000,6027.000000,4979.630000,
2017-02-23,24114.859000,5853.000000,4954.090000,
2017-02-24,23965.699000,5914.000000,4953.950000,
2017-02-27,23925.051000,5939.500000,4909.140000,
2017-02-28,23740.730000,5979.500000,4930.590000,
2017-03-01,23776.490000,6012.000000,4947.010000,
2017-03-02,23728.070000,5927.500000,4911.970000,
2017-03-03,23552.721000,5939.000000,4906.590000,
2017-03-06,23596.279000,5855.000000,4940.460000,
2017-03-07,23681.070000,5779.500000,4955.500000,
2017-03-08,23782.270000,5738.500000,4969.200000,
2017-03-09,23501.561000,5694.500000,4940.830000,
2017-03-10,23568.670000,5734.000000,4953.900000,
2017-03-13,23829.670000,5799.000000,5010.930000,
2017-03-14,23827.949000,5836.000000,5035.830000,
2017-03-15,23792.850000,5874.500000,5029.760000,
2017-03-16,24288.279000,5906.500000,5054.770000,
2017-03-17,24309.930000,5940.500000,5006.220000,
2017-03-20,24501.990000,5884.000000,4975.720000,
2017-03-21,24593.119000,5768.500000,4991.450000,
2017-03-22,24320.410000,5820.500000,4945.740000,
2017-03-23,24327.699000,5850.000000,4947.490000,
2017-03-24,24358.270000,5811.000000,4956.890000,
2017-03-27,24193.699000,5800.000000,4932.150000,
2017-03-28,24345.869000,5890.000000,4926.910000,
2017-03-29,24392.051000,5905.000000,4896.650000,
2017-03-30,24301.090000,5915.000000,4827.570000,
2017-03-31,24111.590000,5861.000000,4835.040000,
2017-04-03,24261.480000,5758.000000,4835.040000,
2017-04-04,24261.480000,5783.000000,4835.040000,
2017-04-05,24400.801000,5924.500000,4835.040000,
2017-04-06,24273.721000,5878.000000,4980.430000,
2017-04-07,24267.301000,5847.500000,5009.470000,
2017-04-10,24262.180000,5755.000000,5071.180000,
2017-04-11,24088.461000,5768.000000,5168.260000,
2017-04-12,24313.500000,5624.500000,5173.240000,
2017-04-13,24261.660000,5682.500000,5208.010000,
2017-04-14,24261.660000,5682.500000,5130.410000,
2017-04-17,24261.660000,5682.500000,5045.450000,
2017-04-18,23924.539000,5605.000000,5007.230000,
2017-04-19,23825.881000,5595.000000,4962.250000,
2017-04-20,24056.980000,5635.500000,4930.000000,
2017-04-21,24042.020000,5637.500000,4913.230000,
2017-04-24,24139.480000,5655.000000,4817.820000,
2017-04-25,24455.939000,5714.000000,4823.290000,
2017-04-26,24578.430000,5734.500000,4842.340000,
2017-04-27,24698.480000,5715.000000,4784.940000,
2017-04-28,24615.131000,5735.000000,4818.850000,
2017-05-01,24615.131000,5735.000000,4818.850000,
2017-05-02,24696.131000,5806.000000,4794.990000,
2017-05-03,24696.131000,5601.500000,4753.450000,
2017-05-04,24683.881000,5540.500000,4744.780000,
2017-05-05,24476.350000,5585.000000,4706.080000,
2017-05-08,24577.910000,5497.500000,4612.760000,
2017-05-09,24889.029000,5513.500000,4622.480000,
2017-05-10,25015.420000,5510.000000,4545.710000,
2017-05-11,25125.551000,5538.500000,4559.600000,
2017-05-12,25156.340000,5568.000000,4569.590000,
2017-05-15,25371.590000,5606.000000,4591.520000,
2017-05-16,25335.939000,5621.000000,4638.100000,
2017-05-17,25293.631000,5611.500000,4638.880000,
2017-05-18,25136.520000,5583.000000,4631.110000,
2017-05-19,25174.869000,5687.500000,4636.880000,
2017-05-22,25391.340000,5718.000000,4576.530000,
2017-05-23,25403.150000,5724.000000,4540.080000,
2017-05-24,25428.500000,5703.000000,4536.580000,
2017-05-25,25630.779000,5729.500000,4650.420000,
2017-05-26,25639.270000,5662.000000,4633.390000,
2017-05-29,25701.631000,5662.000000,4633.390000,
2017-05-30,25701.631000,5658.000000,4633.390000,
2017-05-31,25660.650000,5693.000000,4679.420000,
2017-06-01,25809.221000,5702.500000,4649.580000,
2017-06-02,25924.051000,5688.000000,4688.370000,
2017-06-05,25862.990000,5648.000000,4689.240000,
2017-06-06,25997.141000,5618.000000,4718.950000,
2017-06-07,25974.160000,5625.000000,4783.520000,
2017-06-08,26063.061000,5746.500000,4784.130000,
2017-06-09,26030.289000,5830.000000,4780.050000,
2017-06-12,25708.039000,5763.500000,4751.300000,
2017-06-13,25852.100000,5730.000000,4776.040000,
2017-06-14,25875.900000,5667.000000,4714.240000,
2017-06-15,25565.340000,5674.000000,4723.030000,
2017-06-16,25626.490000,5673.000000,4717.430000,
2017-06-19,25924.551000,5726.000000,4741.520000,
2017-06-20,25843.039000,5668.000000,4740.740000,
2017-06-21,25694.580000,5725.000000,4766.950000,
2017-06-22,25674.529000,5741.000000,4736.730000,
2017-06-23,25670.051000,5800.000000,4809.700000,
2017-06-26,25871.891000,5801.500000,4930.190000,
2017-06-27,25839.990000,5846.500000,4902.680000,
2017-06-28,25683.500000,5879.000000,4848.390000,
2017-06-29,25965.420000,5925.000000,4846.240000,
2017-06-30,25764.580000,5959.000000,4834.390000,
2017-07-03,25784.170000,5915.000000,4845.690000,
2017-07-04,25389.010000,5887.500000,4785.690000,
2017-07-05,25521.971000,5850.000000,4818.970000,
2017-07-06,25465.221000,5848.500000,4797.850000,
2017-07-07,25340.850000,5831.000000,4827.020000,
2017-07-10,25500.061000,5836.500000,4833.560000,
2017-07-11,25877.641000,5877.000000,4813.070000,
2017-07-12,26043.641000,5903.500000,4825.470000,
2017-07-13,26346.170000,5864.500000,4806.670000,
2017-07-14,26389.230000,5928.000000,4819.900000,
2017-07-17,26470.580000,6004.500000,4654.620000,
2017-07-18,26524.939000,6004.000000,4708.240000,
2017-07-19,26672.160000,5966.000000,4760.220000,
2017-07-20,26740.211000,5982.000000,4838.720000,
2017-07-21,26706.090000,5997.000000,4838.720000,
2017-07-24,26846.830000,6033.500000,4821.760000,
2017-07-25,26852.051000,6261.000000,4767.200000,
2017-07-26,26941.020000,6306.500000,4767.520000,
2017-07-27,27131.170000,6320.000000,4798.760000,
2017-07-28,26979.391000,6344.500000,4816.970000,
2017-07-31,27323.990000,6373.000000,4820.200000,
2017-08-01,27540.230000,6347.500000,4846.700000,
2017-08-02,27607.381000,6354.000000,4796.800000,
2017-08-03,27531.010000,6345.000000,4772.100000,
2017-08-04,27562.680000,6362.000000,4728.050000,
2017-08-07,27690.359000,6418.500000,4735.380000,
2017-08-08,27854.910000,6481.500000,4738.950000,
2017-08-09,27757.090000,6455.000000,4744.920000,
2017-08-10,27444.000000,6402.000000,4716.650000,
2017-08-11,26883.510000,6427.000000,4627.630000,
2017-08-14,27250.230000,6404.000000,4676.930000,
2017-08-15,27174.961000,6363.000000,4696.400000,
2017-08-16,27409.070000,6526.500000,4700.080000,
2017-08-17,27344.221000,6472.500000,4721.000000,
2017-08-18,27047.570000,6481.000000,4769.100000,
2017-08-21,27154.680000,6574.000000,4789.030000,
2017-08-22,27401.670000,6587.500000,4787.380000,
2017-08-23,27401.670000,6583.500000,4770.560000,
2017-08-24,27518.600000,6696.000000,4749.480000,
2017-08-25,27848.160000,6704.000000,4794.540000,
2017-08-28,27863.289000,6704.000000,4842.600000,
2017-08-29,27765.010000,6804.500000,4827.690000,
2017-08-30,28094.609000,6776.000000,4847.730000,
2017-08-31,27970.301000,6815.000000,4830.900000,
2017-09-01,27953.160000,6846.000000,4815.090000,
2017-09-04,27740.260000,6923.000000,4817.550000,
2017-09-05,27741.350000,6861.000000,4854.050000,
2017-09-06,27613.760000,6923.000000,4853.960000,
2017-09-07,27522.920000,6915.000000,4959.010000,
2017-09-08,27668.471000,6680.500000,4963.310000,
2017-09-11,27955.131000,6747.000000,4949.330000,
2017-09-12,27972.240000,6670.000000,4921.180000,
2017-09-13,27894.080000,6555.000000,4952.260000,
2017-09-14,27777.199000,6504.500000,5058.430000,
2017-09-15,27807.590000,6488.000000,5145.330000,
2017-09-18,28159.770000,6532.000000,5116.760000,
2017-09-19,28051.410000,6533.500000,5203.730000,
2017-09-20,28127.801000,6535.000000,5190.800000,
2017-09-21,28110.330000,6456.000000,5106.880000,
2017-09-22,27880.529000,6476.500000,5085.180000,
2017-09-25,27500.340000,6462.500000,4886.070000,
2017-09-26,27513.010000,6433.000000,4913.790000,
2017-09-27,27642.430000,6445.500000,4950.940000,
2017-09-28,27421.600000,6552.500000,4876.410000,
2017-09-29,27554.301000,6501.000000,4889.360000,
2017-10-02,27554.301000,6493.000000,4889.360000,
2017-10-03,28173.211000,6513.000000,4889.360000,
2017-10-04,28379.180000,6511.000000,4889.360000,
2017-10-05,28379.180000,6689.500000,4889.360000,
2017-10-06,28458.039000,6654.000000,4889.360000,
2017-10-09,28326.590000,6667.500000,4933.780000,
2017-10-10,28490.830000,6752.500000,4937.450000,
2017-10-11,28389.570000,6813.500000,4930.660000,
2017-10-12,28459.029000,6877.500000,4912.200000,
2017-10-13,28476.430000,6893.000000,4917.740000,
2017-10-16,28692.801000,7130.000000,4840.490000,
2017-10-17,28697.490000,7040.000000,4855.160000,
2017-10-18,28711.760000,6991.000000,4845.460000,
2017-10-19,28159.090000,6972.500000,4801.670000,
2017-10-20,28487.240000,6969.500000,4858.320000,
2017-10-23,28305.881000,7012.500000,4872.110000,
2017-10-24,28154.971000,7043.000000,4926.610000,
2017-10-25,28302.891000,7010.500000,4956.050000,
2017-10-26,28202.381000,6999.500000,4942.860000,
2017-10-27,28438.850000,6843.500000,4923.840000,
2017-10-30,28336.189000,6858.000000,4886.330000,
2017-10-31,28245.539000,6866.500000,4921.660000,
2017-11-01,28594.061000,6922.500000,4919.320000,
2017-11-02,28518.641000,6925.500000,4894.980000,
2017-11-03,28603.609000,6885.000000,4829.530000,
2017-11-06,28596.801000,6972.000000,4797.080000,
2017-11-07,28994.340000,6828.500000,4828.090000,
2017-11-08,28907.600000,6853.000000,4832.980000,
2017-11-09,29136.570000,6828.500000,4858.020000,
2017-11-10,29120.920000,6795.000000,4834.420000,
2017-11-13,29182.180000,6898.500000,4824.900000,
2017-11-14,29152.119000,6772.500000,4851.440000,
2017-11-15,28851.689000,6753.000000,4847.080000,
2017-11-16,29018.760000,6754.000000,4896.140000,
2017-11-17,29199.039000,6800.000000,4846.410000,
2017-11-20,29260.311000,6838.000000,4836.270000,
2017-11-21,29818.070000,6920.000000,4960.440000,
2017-11-22,30003.490000,6938.500000,4977.800000,
2017-11-23,29707.939000,6970.000000,4872.950000,
2017-11-24,29866.320000,7017.000000,4912.280000,
2017-11-27,29686.189000,6929.000000,4876.120000,
2017-11-28,29680.850000,6805.000000,4858.400000,
2017-11-29,29623.830000,6749.500000,5047.890000,
2017-11-30,29177.350000,6770.500000,4922.450000,
2017-12-01,29074.240000,6816.500000,4928.770000,
2017-12-04,29138.279000,6806.500000,4892.920000,
2017-12-05,28842.801000,6531.500000,4855.280000,
2017-12-06,28224.801000,6550.500000,4850.740000,
2017-12-07,28303.189000,6559.000000,4842.350000,
2017-12-08,28639.850000,6577.500000,4851.230000,
2017-12-11,28965.289000,6654.000000,4879.560000,
2017-12-12,28793.881000,6677.500000,4849.680000,
2017-12-13,29222.100000,6742.000000,4859.260000,
2017-12-14,29166.381000,6784.000000,4854.680000,
2017-12-15,28848.109000,6901.000000,4791.950000,
2017-12-18,29050.410000,6932.500000,4753.840000,
2017-12-19,29253.660000,6937.000000,4794.870000,
2017-12-20,29234.090000,7048.000000,4735.580000,
2017-12-21,29367.061000,7085.500000,4814.210000,
2017-12-22,29578.010000,7136.000000,4810.540000,
2017-12-25,29578.010000,7136.000000,4840.110000,
2017-12-26,29578.010000,7136.000000,4865.600000,
2017-12-27,29597.660000,7219.000000,4843.780000,
2017-12-28,29863.711000,7286.500000,4845.350000,
2017-12-29,29919.150000,7251.500000,4910.390000,
2018-01-02,30515.311000,7216.500000,5041.190000,
2018-01-03,30560.949000,7174.500000,5070.750000,
2018-01-04,30736.480000,7185.500000,5107.720000,
2018-01-05,30814.641000,7118.000000,5289.070000,
2018-01-08,30899.529000,7125.000000,5404.350000,
2018-01-09,31011.410000,7105.500000,5422.880000,
2018-01-10,31073.721000,7146.000000,5408.180000,
2018-01-11,31120.391000,7128.500000,5401.020000,
2018-01-12,31412.539000,7112.500000,5443.440000,
2018-01-15,31338.869000,7206.000000,5455.140000,
2018-01-16,31904.750000,7111.500000,5745.450000,
2018-01-17,31983.410000,7058.500000,5677.940000,
2018-01-18,32121.939000,7074.500000,5644.820000,
2018-01-19,32254.891000,7045.000000,5606.970000,
2018-01-22,32393.410000,7077.000000,5625.530000,
2018-01-23,32930.699000,6901.000000,5750.670000,
2018-01-24,32958.691000,7144.500000,5739.070000,
2018-01-25,32654.449000,7114.000000,5661.550000,
2018-01-26,33154.121000,7091.000000,5722.670000,
2018-01-29,32966.891000,7089.000000,5658.490000,
2018-01-30,32607.289000,7080.000000,5532.780000,
2018-01-31,32887.270000,7101.000000,5579.140000,
2018-02-01,32642.090000,7117.000000,5480.100000,
2018-02-02,32601.779000,7079.000000,5473.240000,
2018-02-05,32245.221000,7128.000000,5486.840000,
2018-02-06,30595.420000,7083.000000,5231.160000,
2018-02-07,30323.199000,6876.000000,4989.290000,
2018-02-08,30451.270000,6859.000000,4958.660000,
2018-02-09,29507.420000,6750.000000,4702.480000,
2018-02-12,29459.631000,6862.000000,4784.230000,
2018-02-13,29839.529000,7017.000000,4871.750000,
2018-02-14,30515.600000,7162.500000,4898.940000,
2018-02-15,31115.430000,7189.000000,4898.940000,
2018-02-16,31115.430000,7184.000000,4898.940000,
2018-02-19,31115.430000,7137.500000,4898.940000,
2018-02-20,30873.631000,7076.500000,4898.940000,
2018-02-21,31431.891000,7135.000000,4898.940000,
2018-02-22,30965.680000,7170.500000,4977.450000,
2018-02-23,31267.170000,7110.000000,5035.770000,
2018-02-26,31498.600000,7111.500000,5016.190000,
2018-02-27,31268.660000,7028.000000,4920.000000,
2018-02-28,30844.721000,6936.500000,4941.570000,
2018-03-01,31044.250000,6887.500000,4929.920000,
2018-03-02,30583.449000,6916.500000,4917.220000,
2018-03-05,29886.391000,6925.000000,4924.610000,
2018-03-06,30510.730000,6992.500000,5069.540000,
2018-03-07,30196.920000,6941.000000,5015.730000,
2018-03-08,30654.520000,6823.000000,5064.140000,
2018-03-09,30996.211000,6957.500000,5064.030000,
2018-03-12,31594.330000,6909.500000,4995.640000,
2018-03-13,31601.449000,6949.500000,4978.940000,
2018-03-14,31435.010000,6985.500000,4972.310000,
2018-03-15,31541.100000,6923.500000,4953.820000,
2018-03-16,31501.971000,6890.000000,4970.880000,
2018-03-19,31513.760000,6835.500000,4893.900000,
2018-03-20,31549.930000,6754.500000,4873.990000,
2018-03-21,31414.520000,6816.500000,4890.450000,
2018-03-22,31071.051000,6730.500000,4839.230000,
2018-03-23,30309.289000,6660.000000,4680.780000,
2018-03-26,30548.770000,6623.500000,4658.580000,
2018-03-27,30790.830000,6657.500000,4729.570000,
2018-03-28,30022.529000,6667.000000,4716.420000,
2018-03-29,30093.381000,6740.500000,4898.610000,
2018-03-30,30093.381000,6740.500000,4852.310000,
2018-04-02,30093.381000,6740.500000,4860.470000,
2018-04-03,30180.100000,6811.000000,4819.040000,
2018-04-04,29518.689000,6713.000000,4791.760000,
2018-04-05,29518.689000,6818.500000,4791.760000,
2018-04-06,29844.939000,6760.000000,4791.760000,
2018-04-09,30229.580000,6853.500000,4758.640000,
2018-04-10,30728.740000,6968.500000,4850.510000,
2018-04-11,30897.711000,6911.500000,4900.450000,
2018-04-12,30831.279000,6821.000000,4852.860000,
2018-04-13,30808.381000,6833.500000,4817.880000,
2018-04-16,30315.590000,6883.500000,4693.570000,
2018-04-17,30062.750000,6873.000000,4629.510000,
2018-04-18,30284.250000,7036.500000,4657.860000,
2018-04-19,30708.439000,6962.000000,4677.270000,
2018-04-20,30418.330000,6982.500000,4608.130000,
2018-04-23,30254.400000,6927.500000,4595.920000,
2018-04-24,30636.240000,6982.500000,4712.820000,
2018-04-25,30328.150000,6977.500000,4669.010000,
2018-04-26,30007.680000,6967.000000,4585.770000,
2018-04-27,30280.670000,6812.000000,4572.670000,
2018-04-30,30808.449000,6821.500000,4572.670000,
2018-05-01,30808.449000,6762.000000,4572.670000,
2018-05-02,30723.881000,6817.000000,4561.030000,
2018-05-03,30313.369000,6865.000000,4572.290000,
2018-05-04,29926.500000,6845.000000,4566.270000,
2018-05-07,29994.260000,6845.000000,4631.730000,
2018-05-08,30402.811000,6814.000000,4701.470000,
2018-05-09,30536.141000,6815.500000,4671.580000,
2018-05-10,30809.221000,6916.500000,4700.100000,
2018-05-11,31122.061000,6921.500000,4658.150000,
2018-05-14,31541.080000,6884.000000,4634.240000,
2018-05-15,31152.029000,6810.000000,4657.910000,
2018-05-16,31110.199000,6844.500000,4620.690000,
2018-05-17,30942.150000,6862.000000,4602.300000,
2018-05-18,31047.910000,6824.000000,4630.750000,
2018-05-21,31234.350000,6898.000000,4629.340000,
2018-05-22,31234.350000,6963.000000,4577.830000,
2018-05-23,30665.641000,6835.000000,4525.050000,
2018-05-24,30760.410000,6910.500000,4509.290000,
2018-05-25,30588.039000,6858.000000,4493.820000,
2018-05-28,30792.260000,6858.000000,4459.930000,
2018-05-29,30484.580000,6827.000000,4403.260000,
2018-05-30,30056.789000,6840.000000,4275.290000,
2018-05-31,30468.561000,6828.000000,4338.580000,
2018-06-01,30492.910000,6904.500000,4345.480000,
2018-06-04,30997.980000,6986.500000,4423.300000,
2018-06-05,31093.449000,7117.000000,4449.100000,
2018-06-06,31259.100000,7235.000000,4417.920000,
2018-06-07,31512.631000,7247.000000,4460.150000,
2018-06-08,30958.211000,7305.500000,4368.560000,
2018-06-11,31063.699000,7222.000000,4407.840000,
2018-06-12,31103.061000,7213.000000,4432.200000,
2018-06-13,30725.150000,7241.500000,4412.230000,
2018-06-14,30440.170000,7160.000000,4392.710000,
2018-06-15,30309.490000,7011.500000,4413.180000,
2018-06-18,30309.490000,6972.000000,4413.180000,
2018-06-19,29468.150000,6825.500000,4187.140000,
2018-06-20,29696.170000,6815.500000,4244.450000,
2018-06-21,29296.051000,6799.500000,4225.970000,
2018-06-22,29338.699000,6801.000000,4265.150000,
2018-06-25,28961.391000,6704.000000,4137.370000,
2018-06-26,28881.400000,6727.000000,4027.630000,
2018-06-27,28356.260000,6693.000000,3931.050000,
2018-06-28,28497.320000,6623.000000,3881.830000,
2018-06-29,28955.109000,6619.000000,3984.690000,
2018-07-02,28955.109000,6571.000000,3808.960000,
2018-07-03,28545.570000,6509.000000,3840.220000,
2018-07-04,28241.670000,6403.500000,3764.080000,
2018-07-05,28182.090000,6324.000000,3698.180000,
2018-07-06,28315.619000,6308.500000,3694.220000,
2018-07-09,28688.500000,6405.000000,3780.720000,
2018-07-10,28682.250000,6345.000000,3822.480000,
2018-07-11,28311.689000,6135.000000,3727.370000,
2018-07-12,28480.830000,6215.000000,3795.340000,
2018-07-13,28525.439000,6215.000000,3799.350000,
2018-07-16,28539.660000,6192.000000,3749.300000,
2018-07-17,28181.680000,6160.500000,3748.410000,
2018-07-18,28117.420000,6180.000000,3698.460000,
2018-07-19,28010.859000,6054.500000,3683.850000,
2018-07-20,28224.480000,6152.000000,3739.880000,
2018-07-23,28256.119000,6128.000000,3814.670000,
2018-07-24,28662.570000,6262.000000,3902.120000,
2018-07-25,28920.900000,6305.500000,3897.360000,
2018-07-26,28781.141000,6281.500000,3887.110000,
2018-07-27,28804.279000,6244.000000,3874.430000,
2018-07-30,28733.131000,6245.000000,3851.690000,
2018-07-31,28583.010000,6322.000000,3895.340000,
2018-08-01,28340.740000,6124.000000,3771.940000,
2018-08-02,27714.561000,6139.000000,3662.150000,
2018-08-03,27676.320000,6176.500000,3624.970000,
2018-08-06,27819.561000,6105.500000,3552.800000,
2018-08-07,28248.881000,6156.500000,3662.600000,
2018-08-08,28359.141000,6172.500000,3616.170000,
2018-08-09,28607.301000,6198.000000,3708.460000,
2018-08-10,28366.619000,6155.000000,3764.490000,
2018-08-13,27936.570000,6129.500000,3720.780000,
2018-08-14,27752.930000,6045.000000,3675.960000,
2018-08-15,27323.590000,5831.000000,3621.810000,
2018-08-16,27100.061000,5890.500000,3623.570000,
2018-08-17,27213.410000,5934.000000,3588.670000,
2018-08-20,27598.020000,5989.500000,3622.960000,
2018-08-21,27752.789000,6060.500000,3659.940000,
2018-08-22,27927.580000,6010.500000,3633.030000,
2018-08-23,27790.461000,5965.000000,3611.320000,
2018-08-24,27671.869000,6069.000000,3612.520000,
2018-08-27,28271.270000,6069.000000,3712.320000,
