date,申万大盘市盈率,申万小盘市盈率
2025-04-24,13.970000,28.810000
2025-04-25,13.980000,29.040000
2025-04-28,13.950000,29.020000
2025-04-29,13.970000,29.340000
2025-04-30,14.030000,29.780000
2025-05-06,13.800000,30.200000
2025-05-07,13.890000,30.250000
2025-05-08,13.980000,30.450000
2025-05-09,13.970000,30.060000
2025-05-12,14.140000,30.490000
2025-05-13,14.150000,30.430000
2025-05-14,14.330000,30.490000
2025-05-15,14.210000,29.960000
2025-05-16,14.130000,29.990000
2025-05-19,14.090000,30.050000
2025-05-20,14.170000,30.210000
2025-05-21,14.240000,30.180000
2025-05-22,14.230000,29.870000
2025-05-23,14.120000,29.540000
2025-05-26,14.030000,29.680000
2025-05-27,13.950000,29.560000
2025-05-28,13.940000,29.470000
2025-05-29,14.010000,30.010000
2025-05-30,13.940000,29.740000
2025-06-03,13.980000,29.900000
2025-06-04,14.030000,30.160000
2025-06-05,14.060000,30.380000
2025-06-06,14.040000,30.320000
2025-06-09,14.070000,30.630000
2025-06-10,14.000000,30.350000
2025-06-11,14.120000,30.510000
2025-06-12,14.100000,30.530000
2025-06-13,13.990000,30.110000
2025-06-16,14.030000,30.300000
2025-06-17,14.010000,30.290000
2025-06-18,14.030000,30.260000
2025-06-19,13.920000,29.850000
2025-06-20,13.940000,29.620000
2025-06-23,13.980000,29.890000
2025-06-24,14.150000,30.420000
2025-06-25,14.430000,30.850000
2025-06-26,14.380000,30.710000
2025-06-27,14.290000,30.850000
2025-06-30,14.340000,31.190000
2025-07-01,14.330000,31.020000
2025-07-02,14.330000,30.740000
2025-07-03,14.420000,30.860000
2025-07-04,14.480000,30.750000
2025-07-07,14.420000,30.780000
2025-07-08,14.530000,31.200000
2025-07-09,14.510000,31.110000
2025-07-10,14.570000,31.220000
2025-07-11,14.600000,31.460000
2025-07-14,14.600000,31.480000
2025-07-15,14.610000,31.460000
2025-07-16,14.570000,31.570000
2025-07-17,14.660000,31.900000
2025-07-18,14.760000,32.030000
2025-07-21,14.860000,32.390000
2025-07-22,14.980000,32.580000
2025-07-23,15.000000,32.470000
2025-07-24,15.100000,32.980000
2025-07-25,15.020000,33.010000
2025-07-28,15.060000,33.060000
2025-07-29,15.100000,33.280000
2025-07-30,15.090000,33.030000
2025-07-31,14.820000,32.700000
2025-08-01,14.740000,32.750000
2025-08-04,14.800000,33.080000
2025-08-05,14.920000,33.260000
2025-08-06,14.960000,33.550000
2025-08-07,14.970000,33.520000
2025-08-08,14.930000,33.360000
2025-08-11,14.980000,33.800000
2025-08-12,15.070000,33.890000
2025-08-13,15.190000,34.380000
2025-08-14,15.210000,33.940000
2025-08-15,15.310000,34.630000
2025-08-18,15.440000,35.240000
2025-08-19,15.370000,35.220000
2025-08-20,15.560000,35.550000
2025-08-21,15.640000,35.340000
2025-08-22,16.000000,35.890000
2025-08-25,16.350000,36.560000
2025-08-26,16.280000,36.600000
2025-08-27,16.040000,36.040000
2025-08-28,16.330000,36.610000
2025-08-29,16.440000,36.590000
2025-09-01,16.270000,36.970000
2025-09-02,16.170000,36.060000
2025-09-03,16.060000,35.550000
2025-09-04,15.710000,34.700000
2025-09-05,16.150000,35.760000
2025-09-08,16.150000,36.140000
2025-09-09,16.040000,35.790000
2025-09-10,16.100000,35.790000
2025-09-11,16.510000,36.660000
2025-09-12,16.420000,36.730000
2025-09-15,16.470000,36.740000
2025-09-16,16.540000,37.060000
2025-09-17,16.640000,37.400000
2025-09-18,16.460000,37.020000
2025-09-19,16.450000,36.860000
2025-09-22,16.540000,37.070000
2025-09-23,16.540000,36.730000
2025-09-24,16.710000,37.370000
2025-09-25,16.810000,37.320000
2025-09-26,16.640000,36.710000
2025-09-29,16.900000,37.220000
2025-09-30,16.950000,37.580000
2025-10-09,17.170000,38.040000
2025-10-10,16.820000,37.400000
2025-10-13,16.680000,37.280000
2025-10-14,16.490000,36.530000
2025-10-15,16.760000,37.070000
2025-10-16,16.820000,36.690000
2025-10-17,16.460000,35.590000
2025-10-20,16.540000,35.910000
2025-10-21,16.820000,36.440000
2025-10-22,16.770000,36.220000
2025-10-23,16.830000,36.220000
2025-10-24,17.050000,36.790000
2025-10-27,17.260000,37.220000
2025-10-28,17.170000,37.150000
2025-10-29,17.350000,37.680000
2025-10-30,17.190000,37.280000
2025-10-31,16.930000,37.380000
2025-11-03,16.470000,37.260000
2025-11-04,16.350000,36.700000
2025-11-05,16.380000,36.850000
2025-11-06,16.630000,37.350000
2025-11-07,16.550000,37.330000
2025-11-10,16.590000,37.450000
2025-11-11,16.440000,37.360000
2025-11-12,16.450000,37.040000
2025-11-13,16.640000,37.580000
2025-11-14,16.360000,37.100000
2025-11-17,16.250000,37.300000
2025-11-18,16.170000,36.950000
2025-11-19,16.240000,36.710000
2025-11-20,16.160000,36.440000
2025-11-21,15.790000,35.080000
2025-11-24,15.770000,35.470000
2025-11-25,15.930000,35.950000
2025-11-26,16.050000,35.940000
2025-11-27,16.050000,35.920000
2025-11-28,16.090000,36.320000
2025-12-01,16.260000,36.630000
2025-12-02,16.200000,36.250000
2025-12-03,16.090000,35.950000
2025-12-04,16.160000,35.970000
2025-12-05,16.290000,36.430000
2025-12-08,16.430000,36.870000
2025-12-09,16.370000,36.600000
2025-12-10,16.340000,36.780000
2025-12-11,16.200000,36.330000
2025-12-12,16.310000,36.710000
2025-12-15,16.220000,36.380000
2025-12-16,16.020000,35.750000
2025-12-17,16.290000,36.390000
2025-12-18,16.200000,36.240000
2025-12-19,16.250000,36.530000
2025-12-22,16.390000,36.920000
2025-12-23,16.430000,36.920000
2025-12-24,16.450000,37.490000
2025-12-25,16.490000,37.830000
2025-12-26,16.530000,38.010000
2025-12-29,16.470000,37.850000
2025-12-30,16.520000,37.980000
2025-12-31,16.430000,38.040000
2026-01-05,17.170000,37.210000
2026-01-06,17.430000,37.770000
2026-01-07,17.370000,38.010000
2026-01-08,17.220000,38.400000
2026-01-09,17.290000,39.120000
2026-01-12,17.370000,40.250000
2026-01-13,17.260000,39.510000
2026-01-14,17.180000,39.760000
2026-01-15,17.220000,39.700000
2026-01-16,17.160000,39.670000
2026-01-19,17.200000,39.850000
2026-01-20,17.120000,39.490000
2026-01-21,17.130000,39.720000
2026-01-22,17.130000,40.050000
2026-01-23,17.010000,41.000000
2026-01-26,17.010000,40.320000
2026-01-27,17.030000,40.440000
2026-01-28,17.060000,40.500000
2026-01-29,17.190000,40.130000
2026-01-30,17.060000,39.700000
2026-02-02,16.740000,38.420000
2026-02-03,16.900000,39.670000
2026-02-04,17.020000,39.700000
2026-02-05,16.930000,39.130000
2026-02-06,16.830000,39.100000
2026-02-09,17.100000,39.930000
2026-02-10,17.120000,40.030000
2026-02-11,17.070000,39.930000
2026-02-12,17.090000,40.220000
2026-02-13,16.880000,39.710000
2026-02-24,17.040000,40.010000
2026-02-25,17.140000,40.640000
2026-02-26,17.090000,40.890000
2026-02-27,17.010000,41.300000
2026-03-02,17.070000,41.020000
2026-03-03,16.810000,39.310000
2026-03-04,16.620000,39.080000
2026-03-05,16.790000,39.450000
2026-03-06,16.830000,39.730000
2026-03-09,16.670000,39.290000
2026-03-10,16.820000,39.990000
2026-03-11,16.920000,40.010000
2026-03-12,16.850000,39.840000
2026-03-13,16.790000,39.230000
2026-03-16,16.820000,39.060000
2026-03-17,16.730000,38.230000
2026-03-18,16.800000,38.570000
2026-03-19,16.550000,37.640000
2026-03-20,16.530000,37.100000
2026-03-23,15.950000,35.250000
2026-03-24,16.100000,36.050000
2026-03-25,16.330000,36.810000
2026-03-26,16.120000,36.220000
2026-03-27,16.250000,36.870000
2026-03-30,16.250000,36.860000
2026-03-31,16.080000,36.290000
2026-04-01,16.380000,36.980000
2026-04-02,16.150000,36.270000
2026-04-03,16.010000,35.920000
2026-04-07,16.000000,36.170000
2026-04-08,16.560000,37.750000
2026-04-09,16.450000,37.390000
2026-04-10,16.730000,37.700000
2026-04-13,16.780000,38.070000
2026-04-14,16.660000,38.610000
2026-04-15,16.590000,38.450000
2026-04-16,16.750000,38.940000
2026-04-17,16.760000,39.120000
2026-04-20,16.860000,39.440000
2026-04-21,16.880000,39.610000
2026-04-22,17.020000,40.080000
2026-04-23,17.020000,39.760000
2026-04-24,16.940000,39.740000
2026-04-27,16.970000,39.860000
2026-04-28,17.300000,39.330000
2026-04-29,17.630000,39.990000
2026-04-30,17.530000,40.230000
2026-05-06,17.540000,40.650000
2026-05-07,17.640000,41.210000
2026-05-08,17.520000,41.390000
2026-05-11,17.850000,42.050000
2026-05-12,17.830000,41.850000
2026-05-13,18.010000,42.430000
2026-05-14,17.700000,41.410000
2026-05-15,17.530000,41.000000
2026-05-18,17.430000,41.160000
2026-05-19,17.490000,41.650000
2026-05-20,17.480000,41.660000
2026-05-21,17.250000,40.420000
2026-05-22,17.460000,41.200000
2026-05-25,17.770000,41.590000
2026-05-26,17.870000,41.130000
2026-05-27,17.720000,40.410000
2026-05-28,17.730000,40.700000
2026-05-29,17.670000,39.640000
2026-06-01,17.470000,39.320000
2026-06-02,17.750000,39.410000
2026-06-03,17.850000,39.590000
2026-06-04,17.730000,39.730000
2026-06-05,17.390000,39.520000
2026-06-08,17.040000,38.260000
2026-06-09,17.330000,39.290000
2026-06-10,17.130000,38.670000
2026-06-11,17.050000,38.590000
2026-06-12,17.240000,38.870000
2026-06-15,17.610000,40.200000
2026-06-16,17.570000,40.770000
2026-06-17,17.700000,41.160000
2026-06-18,17.730000,41.340000
2026-06-22,18.120000,41.840000
2026-06-23,17.600000,40.920000
2026-06-24,17.670000,41.400000
2026-06-25,17.930000,41.670000
2026-06-26,17.370000,40.630000
2026-06-29,17.590000,40.960000
2026-06-30,17.800000,41.860000
2026-07-01,19.470000,39.740000
2026-07-02,18.770000,38.820000
2026-07-03,18.920000,38.860000
2026-07-06,18.890000,38.240000
2026-07-07,18.720000,37.460000
2026-07-08,18.550000,36.580000
2026-07-09,19.140000,37.300000
2026-07-10,18.660000,37.050000
2026-07-13,18.290000,35.310000
2026-07-14,18.750000,35.760000
2026-07-15,18.650000,35.370000
2026-07-16,18.260000,34.670000
2026-07-17,17.550000,32.780000
2026-07-20,17.770000,32.170000
2026-07-21,18.400000,33.280000
2026-07-22,18.270000,33.010000
2026-07-23,18.280000,33.180000
2026-07-24,17.990000,32.180000
2026-07-27,18.220000,33.140000
2026-07-28,17.600000,32.300000
2026-07-29,17.680000,32.660000
2026-07-30,17.410000,31.830000
2026-07-31,17.580000,32.600000
2026-08-03,17.350000,32.610000
2026-08-04,17.650000,33.350000
2026-08-05,17.930000,34.190000
2026-08-06,17.910000,34.270000
2026-08-07,18.120000,34.870000
2026-08-10,18.120000,35.100000
2026-08-11,17.970000,34.890000
