指标名称,上证50指数,沪深300指数,中证500指数,中证1000指数:收盘价,恒生指数,中证转债:收盘价(前复权),标普500:收盘价(前复权),中间价:美元兑人民币,美元指数,SHFE黄金:收盘价,ICE布油:收盘价,SHFE螺纹钢:收盘价,房地产(申万):收盘价(前复权),中国:M2:同比,中国:社会融资规模存量:同比,市盈率:申万大盘指数,市盈率:申万小盘指数,中债-国债总财富(总值)指数:收盘价(前复权),中债-企业债总财富(总值)指数:收盘价(前复权),中债-国债总净价(总值)指数:收盘价(前复权),中债-国开行债券总财富(3-5年)指数:收盘价(前复权),中债-企业债总财富(3-5年)指数:收盘价(前复权),中债国开债到期收益率:3年,中债中短期票据到期收益率(AA):3年,中债国债到期收益率:10年,中国:平均批发价:猪肉,中国:制造业PMI,中国:固定资产投资完成额:累计同比,中国:社会消费品零售总额:当月同比(1-2月合并),中国:出口金额:当月同比,中国:进口金额:当月同比,中国:CPI:当月同比,中国:PPI:当月同比,期货收盘价(电子盘):LME3个月铜
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,月,月,日,日,日,日,日,日,日,日,日,日,日,月,月,月,月,月,月,月,日
单位,点,点,点,点,点,元,美元,,1973年3月=100,元,美元,元,元,%,%,倍,倍,元,元,元,元,元,%,%,%,元/公斤,%,%,%,%,%,%,%,美元/吨
指标ID,M0020223,M0020209,M0062541,N2691645,G0001693,000832.CSI,SPX.GI,M0000185,M0000271,AU.SHF,B.IPE,RB.SHF,801180.SI,M0001385,M5525763,M0049385,M0049387,CBA00601.CS,CBA02001.CS,CBA00602.CS,CBA02531.CS,CBA02031.CS,M1004265,S0059717,S0059749,S5065106,M0017126,M0000273,M0001428,M0000607,M0000609,M0000612,M0001227,S0029750
来源,上海证券交易所,上海证券交易所,中证指数公司,中证指数有限公司,恒生指数有限公司,,,中国人民银行,行情,,,,,中国人民银行,中国人民银行,上海申银万国证券研究所,上海申银万国证券研究所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,中债估值中心,中债估值中心,中债估值中心,农业农村部,国家统计局,国家统计局,国家统计局,海关总署,海关总署,国家统计局,国家统计局,LME
2025-02-05,2561.9419,3795.0848,5614.3872,5881.4366,20597.09,421.3558,6061.48,7.1693,107.61880000000001,670.64,74.69,3320,2013.39,,,14.44,28.29,247.4615,245.0706,132.8599,242.1462,272.1961,1.4827,2.0904,1.6207,23.04,,,,,,,,9270
2025-02-04,,,,,20789.96,,6037.88,,107.9984,,76.05,,,,,,,,,,,,,,,,,,,,,,,9174
2025-02-03,,,,,20217.26,,5994.57,,108.4274,,75.5,,,,,,,,,,,,,,,,,,,,,,,9110
2025-01-31,,,,,,,6040.53,,108.51599999999999,,76.5,,,7,8,,,,,,,,,,,,49.1,,,5.890302,-16.251832,0.5,-2.3,9064
2025-01-30,,,,,,,6071.17,,108.1505,,76.1,,,,,,,,,,,,,,,,,,,,,,,9113
2025-01-29,,,,,,,6039.31,,107.9555,,75.91,,,,,,,,,,,,,,,,,,,,,,,9077
2025-01-28,,,,,20225.11,,6067.7,,107.901,,76.59,,,,,,,,,,,,,,,,,,,,,,,9015.5
2025-01-27,2583.6516,3817.0802,5589.3432,5846.0686,20197.77,420.1001,6012.28,7.1698,107.33269999999999,647.54,76.19,3382,2025.21,,,14.52,28.06,246.9736,244.9021,132.6771,241.9118,271.9873,1.4877,2.0968,1.6299,23.35,,,,,,,,9086.5
2025-01-26,,,,,,,,,,,,,,,,,,,,,,,1.5427,2.1062,1.6537,23.35,,,,,,,,
2025-01-24,2579.096,3832.8637,5649.9504,5938.1301,20066.19,421.8152,6101.24,7.1705,107.4804,648.9,77.49,3377,2050.53,,,14.58,28.4,246.3945,244.7174,132.3904,241.5349,271.7298,1.5425,2.1062,1.6565,22.95,,,,,,,,9269
2025-01-23,2567.4765,3803.7439,5584.2548,5829.0329,19700.56,419.6792,6118.71,7.1708,108.1472,646.2,77.17,3352,2053.59,,,14.49,27.96,246.4513,244.7651,132.4302,241.6932,271.825,1.54,2.1073,1.6645,22.86,,,,,,,,9237
2025-01-22,2551.3535,3797.0166,5607.0594,5855.7393,19778.77,419.7459,6086.37,7.1696,108.2525,645.46,78.97,3337,2035.22,,,14.46,28.08,246.5775,244.8002,132.5077,241.8962,271.8613,1.5,2.0918,1.6602,22.83,,,,,,,,9235
2025-01-21,2584.8889,3832.6145,5633.9249,5908.0234,20106.55,420.4046,6049.24,7.170300000000001,107.96959999999999,639.78,79.35,3354,2107.34,,,14.61,28.35,246.5104,244.754,132.4804,241.8084,271.7986,1.4975,2.1102,1.6496,22.72,,,,,,,,9291
2025-01-20,2589.0685,3829.6764,5614.3311,5879.1495,19925.81,419.1809,,7.1886,108.0744,639.8,79.79,3354,2086.22,,,14.59,28.21,246.193,244.7549,132.3173,241.709,271.8012,1.5175,2.1066,1.6747,22.64,,,,,,,,9266
2025-01-17,2582.4859,3812.3429,5587.2939,5841.5718,19584.06,417.3925,5996.66,7.188899999999999,109.3792,640.68,80.73,3372,2077.32,,,14.5,28.07,246.4213,244.7801,132.4683,241.7358,271.8611,1.515,2.0936,1.6593,22.85,,,,,,,,9181.5
2025-01-16,2580.1177,3800.3836,5545.6336,5801.3051,19522.89,416.0848,5937.34,7.1880999999999995,108.9414,639.12,81.36,3327,2076.59,,,14.47,27.89,246.6007,244.8344,132.5747,241.7089,271.9265,1.51,2.0766,1.6394,22.66,,,,,,,,9245
2025-01-15,2591.5027,3796.026,5522.459,5775.5709,19286.07,416.5591,5949.91,7.188300000000001,109.1073,636.84,82.49,3290,2071.97,,,14.47,27.8,246.7162,244.9319,132.6464,241.9086,272.0668,1.485,2.0507,1.633,22.53,,,,,,,,9217
2025-01-14,2598.8068,3820.5395,5572.2722,5811.0545,19219.78,415.6644,5842.91,7.1878,109.1825,632.1,80.32,3283,2080.18,,,14.56,27.96,246.4594,244.9107,132.5161,241.7608,272.0304,1.48,2.061,1.6446,22.74,,,,,,,,9164
2025-01-13,2553.3593,3722.513,5381.6974,5559.4725,18874.14,411.3616,5836.22,7.1884999999999994,109.62079999999999,637.14,80.9,3249,2021.92,,,14.19,26.83,246.1466,244.958,132.3554,241.5038,272.0888,1.545,2.0606,1.6592,22.79,,,,,,,,9094
2025-01-10,2560.2497,3732.4806,5369.2811,5544.9158,19064.29,411.9966,5827.04,7.189100000000001,109.6567,635.46,79.79,3202,1999.59,,,14.24,26.72,246.4085,245.0148,132.5248,241.6864,272.1675,1.5055,2.0593,1.6338,22.62,,,,,,,,9073.5
2025-01-09,2579.5751,3779.8773,5456.5863,5672.7796,19240.89,413.1409,,7.1886,109.17660000000001,631.3,77.2,3205,2055.64,,,14.4,27.29,246.4266,245.0873,132.5438,241.89,272.3003,1.508,2.0534,1.6368,22.64,,,,,,,,9111.5
2025-01-08,2597.4459,3789.2153,5461.5861,5661.7793,19279.84,412.1421,5918.25,7.188700000000001,108.99589999999999,627.96,76.22,3211,2054.54,,,14.43,27.24,246.9448,245.1223,132.8341,242.1318,272.3695,1.4725,2.0329,1.6069,22.77,,,,,,,,9051
2025-01-07,2593.9654,3796.1055,5484.6847,5692.041,19447.58,412.3548,5909.03,7.187900000000001,108.7038,625.02,77.25,3239,2063.62,,,14.45,27.35,247.0432,245.0916,132.8966,242.2706,272.3354,1.455,2.0412,1.6093,22.82,,,,,,,,8980
2025-01-06,2579.9632,3768.9697,5427.1007,5608.0344,19688.29,409.1309,5975.38,7.1876,108.2413,624.92,76.26,3252,2041.27,,,14.34,27.01,247.4232,245.0846,133.1119,242.4874,272.3102,1.415,2.0122,1.5966,22.81,,,,,,,,8966
2025-01-03,2587.1316,3775.1648,5427.8041,5625.209,19760.27,410.1607,5942.47,7.1878,108.9212,627.96,76.69,3272,2055.39,,,14.37,27.03,247.1814,244.9665,133.008,242.5081,272.1515,1.39,2.0297,1.6041,22.35,,,,,,,,8893.5
2025-01-02,2610.342,3820.3952,5545.8174,5797.089,19623.32,411.5451,5868.55,7.187900000000001,109.2411,622.4,75.95,3306,2120.94,,,14.54,27.77,246.8764,244.8219,132.8516,242.2929,271.9444,1.4075,2.0359,1.6077,22.49,,,,,,,,8801
2025-01-01,,,,,,,,,108.4892,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,2684.7706,3934.9109,5725.7324,5957.7172,20059.95,414.5573,5881.63,7.1884,108.48159999999999,617.6,74.83,3309,2157.29,7.3,8,14.78,29.57,245.9143,244.5996,132.3476,242.1428,271.6379,1.4275,2.0641,1.6752,22.36,50.1,3.2,3.7,10.67,0.84,0.1,-2.3,8781.5
2024-12-30,2718.7486,3999.0549,5898.884,6145.928,20041.42,417.6362,5906.94,7.188899999999999,108.0351,617.66,74.13,3317,2192.88,,,15.01,30.47,245.4316,244.4744,132.0947,242.1236,271.4549,1.4113,2.0957,1.7128,22.35,,,,,,,,8933.5
2024-12-27,2701.7031,3981.0307,5899.1665,6171.5653,20090.46,417.2521,5970.84,7.189299999999999,108.0151,620.22,73.62,3268,2225.78,,,14.92,30.52,245.4965,244.4174,132.1572,242.1593,271.3761,1.3863,2.0955,1.6929,22.17,,,,,,,,8981.5
2024-12-26,2702.5952,3987.4801,5887.0605,6160.4518,,416.2609,6037.59,7.189699999999999,108.09490000000001,619.74,72.87,3305,2201.56,,,14.95,30.45,244.9772,244.3236,131.8845,241.8841,271.2282,1.4063,2.1204,1.7122,22.12,,,,,,,,
2024-12-25,2710.1649,3985.6291,5840.2889,6094.6866,,415.1529,,7.1868,108.0975,619,,3300,2202.37,,,14.95,30.14,244.7508,244.3384,131.7707,241.9005,271.2466,1.4262,2.1207,1.7365,22.37,,,,,,,,
2024-12-24,2702.282,3983.6882,5895.2595,6164.3605,20098.29,416.1937,6040.04,7.1876,108.1118,617.58,73.23,3314,2235.21,,,14.94,30.46,245.0543,244.3702,131.9446,242.1484,271.2982,1.3836,2.1058,1.7166,22.63,,,,,,,,8967
2024-12-23,2671.2025,3933.5718,5818.551,6096.3813,19883.13,414.4328,5974.07,7.187,108.08250000000001,620.14,72.65,3290,2226.42,,,14.75,30.11,245.5248,244.4073,132.2092,242.2228,271.3867,1.3969,2.0956,1.7019,22.91,,,,,,,,8936.5
2024-12-20,2648.4609,3927.7441,5917.1751,6271.7532,19720.7,416.6121,5930.85,7.190099999999999,107.8408,613.94,72.6,3279,2307.55,,,14.71,30.82,245.412,244.3167,132.1752,241.9816,271.2454,1.4219,2.1053,1.7018,22.81,,,,,,,,8944
2024-12-19,2661.7224,3945.4635,5901.9155,6207.1862,19752.51,414.7431,5867.08,7.1911000000000005,108.4157,613.52,72.67,3287,2305.09,,,14.78,30.58,244.5718,244.2292,131.728,241.5502,271.1094,1.4669,2.1091,1.7417,23.1,,,,,,,,8885
2024-12-18,2671.3461,3941.89,5888.6162,6195.8677,19864.55,415.3977,5872.16,7.188,108.2621,618.5,72.99,3312,2331.01,,,14.77,30.49,244.5735,244.2685,131.738,241.4291,271.1724,1.5019,2.0977,1.7564,23.02,,,,,,,,9045
2024-12-17,2652.3455,3922.0334,5848.1628,6143.9436,19700.48,413.5901,6050.61,7.189100000000001,106.9473,619.14,73.32,3364,2331.98,,,14.69,30.25,244.9206,244.311,131.9357,241.4038,271.247,1.5019,2.0833,1.7237,23.05,,,,,,,,9006.5
2024-12-16,2641.5604,3911.8416,5912.6014,6277.5162,19795.49,416.4591,6074.08,7.1882,106.8616,619.72,73.91,3362,2397.55,,,14.64,30.8,245.1159,244.3301,132.0509,241.5407,271.3023,1.4819,2.0826,1.7215,22.97,,,,,,,,9065
2024-12-13,2638.0266,3933.1808,5988.292,6354.9883,19971.24,419.9661,6051.09,7.1876,106.9428,625.6,74.35,3360,2424.66,,,14.72,31.17,244.3945,244.1718,131.6863,241.2622,271.079,1.5069,2.106,1.7771,23.14,,,,,,,,9056.5
2024-12-12,2702.2681,4028.5048,6100.3945,6490.1455,20397.05,422.3355,6051.25,7.1854,107.01700000000001,631.38,73.41,3428,2506.48,,,15.09,31.8,243.5765,244.0169,131.2509,240.7338,270.8546,1.5469,2.1397,1.8172,23.14,,,,,,,,9072
2024-12-11,2676.5518,3988.8308,6047.105,6447.3744,20155.05,419.3859,6084.19,7.1843,106.6559,627.06,73.64,3413,2475.68,,,14.94,31.58,243.3232,243.9671,131.1225,240.426,270.7736,1.5869,2.1419,1.8218,23.15,,,,,,,,9177
2024-12-10,2689.3292,3995.6369,5992.0937,6362.0203,20311.28,415.9175,6034.91,7.1896,106.41099999999999,621.44,72.06,3402,2420.42,,,14.97,31.25,243.1093,243.9393,131.0154,240.3841,270.7523,1.5994,2.1567,1.8468,23.02,,,,,,,,9233.5
2024-12-09,2667.5924,3966.5708,5947.1089,6303.2721,20414.09,413.1186,6052.85,7.187,106.1571,619.12,71.9,3330,2398.14,,,14.85,31.02,241.9417,243.717,130.39,239.8127,270.4115,1.6619,2.1971,1.9168,23.23,,,,,,,,9231.5
2024-12-06,2665.4281,3973.1405,5979.197,6349.6211,19865.85,412.6416,6090.27,7.1848,105.9702,615.94,71.05,3311,2470.44,,,14.87,31.25,241.5754,243.6287,130.2184,239.6628,270.2811,1.6819,2.1994,1.9539,23.13,,,,,,,,9092.5
2024-12-05,2635.5615,3921.5881,5901.9859,6285.6007,19560.44,410.4874,6075.11,7.187900000000001,105.7222,618.4,72.17,3280,2436.97,,,14.68,30.85,241.668,243.56,130.2778,239.6708,270.1695,1.6719,2.2037,1.9462,23.33,,,,,,,,9090
2024-12-04,2648.7554,3930.5568,5879.2695,6204.9448,19742.46,408.9052,6086.49,7.1934,106.36650000000002,618.22,72.5,3339,2422.54,,,14.72,30.54,241.6467,243.4692,130.2754,239.6589,270.022,1.6744,2.2293,1.9612,23.52,,,,,,,,9097
2024-12-03,2652.8982,3951.8912,5932.1207,6303.2758,19746.32,410.936,6049.88,7.1996,106.3397,619.32,73.69,3352,2475.65,,,14.79,30.96,241.1856,243.3283,130.0339,239.527,269.8087,1.6919,2.2485,1.9886,23.44,,,,,,,,9120.5
2024-12-02,2639.0408,3947.632,5943.6245,6313.6077,19550.29,410.4232,6047.15,7.1865,106.4026,613.28,71.93,3333,2451,,,14.76,31,241.2194,243.2341,130.0614,239.5547,269.6723,1.6819,2.27,1.981,23.36,,,,,,,,8996.5
2024-11-30,,,,,,,,,,,,,,7.1,7.8,,,,,,,,,,,,50.3,3.3,3,6.58,-4.03,0.2,-2.5,
2024-11-29,2624.9558,3916.5832,5851.9385,6189.1276,19423.61,408.4526,6032.38,7.1876999999999995,105.7761,618.8,72.09,3318,2391.95,,,14.64,30.45,240.4968,242.9256,129.6959,238.9307,269.2534,1.7341,2.3238,2.0206,23.51,,,,,,,,9015
2024-11-28,2610.1214,3872.5505,5757.5965,6086.0852,19366.96,405.654,,7.1894,106.1693,613.2,72.69,3312,2379.16,,,14.47,29.97,240.2195,242.7921,129.5542,238.693,269.0544,1.7791,2.3514,2.0304,23.5,,,,,,,,8987
2024-11-27,2625.7605,3907.0447,5804.9368,6118.6636,19603.13,404.7831,5998.74,7.1982,106.05599999999998,616.46,72.38,3309,2351.16,,,14.61,30.15,239.924,242.7217,129.4026,238.5971,268.963,1.7899,2.3631,2.0553,23.43,,,,,,,,9018
2024-11-26,2592.7374,3840.1847,5690.4792,5981.5699,19159.2,401.8371,6021.63,7.191,106.8843,610.84,72.39,3303,2318.77,,,14.36,29.49,239.9262,242.6354,129.413,238.5775,268.8232,1.7948,2.3772,2.0657,23.27,,,,,,,,8962.5
2024-11-25,2582.0536,3848.0909,5735.6493,6052.1287,19150.99,402.3537,5987.37,7.1918,106.8942,619.16,72.55,3297,2313.73,,,14.38,29.79,239.842,242.5505,129.3763,238.5322,268.677,1.7982,2.396,2.0682,23.5,,,,,,,,9044
2024-11-22,2601.5573,3865.6989,5750.2457,6030.4882,19229.97,402.3981,5969.34,7.1942,107.4911,627.88,75.28,3277,2320.59,,,14.46,29.73,239.504,242.4306,129.2196,238.4275,268.5007,1.803,2.4203,2.0832,23.48,,,,,,,,8972.5
2024-11-21,2680.798,3989.2979,5985.3128,6262.1644,19601.11,405.8131,5948.71,7.1934,107.06309999999999,617.7,74.37,3332,2381.41,,,14.91,30.88,239.3332,242.3527,129.1357,238.3988,268.3506,1.7977,2.4377,2.0843,23.59,,,,,,,,9023
2024-11-20,2676.2068,3985.7727,5992.3904,6250.8029,19705.01,405.2529,5917.11,7.1935,106.6475,610.6,73.1,3319,2387.96,,,14.9,30.89,239.0172,242.3042,128.9727,238.307,268.2668,1.8126,2.441,2.1025,23.71,,,,,,,,9082
2024-11-19,2671.1887,3976.8912,5936.6015,6130.2848,19663.67,402.8272,5916.98,7.1911000000000005,106.17649999999999,609.84,73.3,3322,2370.63,,,14.87,30.41,239.0765,242.267,129.0141,238.268,268.1808,1.8151,2.4509,2.0947,23.9,,,,,,,,9117
2024-11-18,2678.2735,3950.3806,5833.0358,5974.5576,19576.61,400.2683,5893.62,7.1907000000000005,106.2149,600.6,73.14,3279,2359.98,,,14.78,29.71,238.8827,242.2256,128.9176,238.2621,268.1118,1.8164,2.4493,2.1117,23.84,,,,,,,,9094.5
2024-11-15,2671.4515,3968.8308,5924.4834,6125.5126,19426.34,402.7898,5870.62,7.1992,106.6842,593.3,71.05,3232,2340.04,,,14.83,30.28,239.2912,242.1791,129.1677,238.3112,268.052,1.7989,2.4535,2.0948,23.85,,,,,,,,8971
2024-11-14,2704.1521,4039.6191,6078.3051,6272.1911,19435.81,405.1039,5949.17,7.1966,106.86819999999999,593.1,72.41,3313,2418.34,,,15.1,31.07,239.3188,242.1069,129.1919,238.262,267.9428,1.798,2.4598,2.0808,24.05,,,,,,,,9024
2024-11-13,2728.2286,4110.8901,6259.8412,6474.3941,19823.45,408.839,5985.38,7.1991000000000005,106.48389999999999,604.46,72.03,3337,2500,,,15.35,32.08,239.341,242.0696,129.2132,238.2574,267.8754,1.8047,2.4679,2.0876,24.2,,,,,,,,9007.5
2024-11-12,2712.2651,4085.743,6263.883,6491.9723,19846.88,408.8203,5983.99,7.1927,105.9343,605.66,71.79,3344,2522.68,,,15.24,32.13,239.4439,241.9988,129.2784,238.2487,267.7873,1.8043,2.4738,2.0729,24.16,,,,,,,,9144.5
2024-11-11,2753.7448,4131.1312,6330.6152,6579.0054,20426.93,410.5114,6001.35,7.1786,105.5069,615.78,71.9,3331,2542.13,,,15.41,32.5,239.1141,241.9028,129.1077,238.1236,267.6586,1.8287,2.4969,2.092,24.17,,,,,,,,9299
2024-11-08,2765.5385,4104.047,6222.445,6423.1217,20728.19,406.4922,5995.54,7.143299999999999,104.95210000000002,615.48,73.9,3367,2569.08,,,15.36,31.73,238.9747,241.7899,129.059,238.0626,267.5082,1.8293,2.5109,2.1067,24.24,,,,,,,,9433
2024-11-07,2797.8602,4145.6952,6239.5598,6403.9175,20953.34,407.106,5973.1,7.165900000000001,104.3389,611.32,75.57,3436,2656.47,,,15.53,31.67,238.8243,241.7285,128.9862,238.0551,267.4296,1.8207,2.5278,2.1115,24.23,,,,,,,,9678.5
2024-11-06,2706.6145,4024.2831,6125.7868,6293.1933,20538.38,403.8314,5929.04,7.0992999999999995,105.15480000000001,624.06,75.16,3392,2557.46,,,15.05,31.11,238.695,241.6371,128.9248,237.9267,267.3344,1.8407,2.5452,2.1234,24.42,,,,,,,,9321
2024-11-05,2727.6665,4044.5725,6111.9707,6266.5423,21006.97,403.9964,5782.76,7.1016,103.40970000000002,625.02,75.54,3433,2504.48,,,15.14,31,238.6198,241.5732,128.8929,237.9103,267.248,1.8374,2.5555,2.1106,24.4,,,,,,,,9733
2024-11-04,2675.7707,3944.7619,5928.9085,6053.1116,20567.52,400.363,5712.69,7.1203,103.89710000000001,625.38,75.2,3425,2403.88,,,14.77,29.97,238.3976,241.5391,128.7808,237.917,267.2306,1.8405,2.5574,2.1275,24.54,,,,,,,,9676
2024-11-01,2651.5349,3890.0203,5831.8217,5930.2319,20506.43,397.9021,5728.8,7.113500000000001,104.3228,629.72,72.94,3393,2404.94,,,14.54,29.38,238.1934,241.4342,128.6968,237.8102,267.0901,1.8418,2.582,2.1406,24.44,,,,,,,,9539
2024-10-31,2633.117,3891.0396,5901.2904,6116.6632,20317.33,398.7526,5705.45,7.125,103.8939,635.66,74.06,3427,2404.97,7.5,7.8,15.14,29.92,237.8505,241.3222,128.5189,237.6089,266.9325,1.8643,2.5982,2.1476,24.63,50.1,3.4,4.8,12.64,-2.38,0.3,-2.9,9547
2024-10-30,2634.7375,3889.4487,5837.9338,6019.3472,20380.64,397.1976,5813.67,7.139,104.1215,638.62,72.67,3442,2329.99,,,15.14,29.55,237.6488,241.3168,128.418,237.5579,266.9289,1.8704,2.5914,2.1597,24.74,,,,,,,,9559
2024-10-29,2667.9385,3924.649,5812.5286,5983.8364,20701.14,398.4167,5832.92,7.1283,104.26480000000001,631.8,71,3422,2296.91,,,15.28,29.44,237.5392,241.3426,128.3674,237.5571,267,1.8654,2.5816,2.1598,24.73,,,,,,,,9550
2024-10-28,2686.2894,3964.1569,5883.7203,6082.0877,20599.36,401.3599,5823.52,7.130700000000001,104.3122,626.58,71.64,3451,2347.18,,,15.41,29.87,237.3847,241.3883,128.2922,237.5338,267.0886,1.8754,2.5768,2.1617,24.61,,,,,,,,9556
2024-10-25,2683.3246,3956.421,5809.6879,5974.9086,20590.15,400.0675,5808.12,7.109,104.31530000000001,624.72,75.9,3376,2268.6,,,15.39,29.43,237.5441,241.4391,128.4066,237.4067,267.1972,1.8804,2.5552,2.1539,24.67,,,,,,,,9563.5
2024-10-24,2680.7044,3928.8334,5726.7041,5861.6319,20489.62,396.5279,5809.86,7.1286,104.0255,624.54,74.54,3330,2230.68,,,15.31,28.93,237.642,241.5278,128.4692,237.3959,267.3255,1.8981,2.5321,2.1661,24.83,,,,,,,,9563
2024-10-23,2708.0459,3973.2089,5776.383,5903.5783,20760.15,399.1286,5797.42,7.124499999999999,104.42399999999999,629.96,75.16,3316,2237.08,,,15.48,29.13,237.6302,241.5525,128.472,237.3123,267.3655,1.8881,2.5274,2.1559,24.7,,,,,,,,9503
2024-10-22,2692.6613,3957.7755,5753.8497,5888.8148,20498.95,397.6125,5851.2,7.122300000000001,104.0766,626.5,75.64,3349,2233.36,,,15.41,29.09,237.9242,241.7635,128.6416,237.5304,267.7,1.8781,2.4867,2.1458,24.58,,,,,,,,9619
2024-10-21,2681.0567,3935.1974,5704.225,5860.5711,20478.46,396.8628,5853.98,7.0982,103.98660000000001,625.82,74.07,3358,2211.66,,,15.32,28.9,238.2688,241.8245,128.8389,237.7144,267.8119,1.8365,2.479,2.1211,24.83,,,,,,,,9562
2024-10-18,2681.9116,3925.234,5640.0198,5749.4341,20804.11,394.1507,5864.67,7.1274,103.4615,619.06,73.17,3336,2203.07,,,15.3,28.45,238.3404,241.7835,128.9055,237.8423,267.7842,1.8265,2.4823,2.1209,25.08,,,,,,,,9622.5
2024-10-17,2610.467,3788.2217,5418.9883,5505.6149,20079.1,390.0539,5841.47,7.122,103.77520000000001,614.26,74.46,3300,2166.41,,,14.76,27.28,238.4002,241.7228,128.9473,237.8114,267.6882,1.8129,2.4929,2.1084,24.82,,,,,,,,9506.5
2024-10-16,2650.1756,3831.589,5461.0877,5524.2546,20286.85,390.2821,5842.47,7.1191,103.52180000000001,611.98,74.45,3447,2310.35,,,14.93,27.4,237.9942,241.6228,128.7348,237.7698,267.5501,1.8329,2.5132,2.1331,25.06,,,,,,,,9591
2024-10-15,2655.1159,3855.9949,5472.56,5507.1758,20318.79,388.1331,5815.26,7.083,103.2112,603.64,74.65,3467,2189.92,,,15.02,27.36,238.0679,241.514,128.7842,237.764,267.4246,1.8129,2.5428,2.1254,24.89,,,,,,,,9520
2024-10-14,2723.183,3961.3424,5608.153,5615.7563,21092.87,388.8899,5859.85,7.0723,103.1953,603.3,75.19,3502,2222.2,,,15.45,27.92,238.0261,241.2729,128.7706,237.7501,267.0643,1.8254,2.5866,2.1368,24.99,,,,,,,,9648
2024-10-12,,,,,,,,,,,,,,,,,,,,,,,1.8503,2.6566,2.1441,25.06,,,,,,,,
2024-10-11,2680.388,3887.167,5470.8133,5416.7576,,383.0264,5815.03,7.073100000000001,102.9254,597.38,78.79,3468,2139.74,,,15.16,27.08,238.0495,240.638,128.811,237.62,266.1222,1.8503,2.6847,2.1392,25.02,,,,,,,,9803
2024-10-10,2739.0507,3997.7879,5690.8822,5654.5298,21251.98,387.5728,5780.05,7.0742,102.8529,590.7,79.3,3442,2143.65,,,15.57,28.27,237.9015,240.2511,128.7393,237.2717,265.6093,1.8749,2.747,2.1441,25.04,,,,,,,,9737.5
2024-10-09,2680.7145,3955.9839,5735.641,5727.38,20637.24,386.5799,5792.04,7.0568,102.90079999999999,588.56,76.76,3466,2173.12,,,15.36,28.61,237.0417,240.0961,128.2783,236.7419,265.3799,1.9269,2.7396,2.176,24.84,,,,,,,,9684
2024-10-08,2853.1376,4256.0962,6155.5817,6201.9854,20926.79,401.6277,5751.13,7.070899999999999,102.46189999999999,596.22,77.44,3486,2387.25,,,16.53,30.82,236.727,240.6649,128.1155,236.7749,266.1852,1.9419,2.638,2.1928,25.1,,,,,,,,9758
2024-10-07,,,,,23099.78,,5695.94,,102.48530000000001,,81.14,,,,,,,,,,,,,,,,,,,,,,,9952.5
2024-10-04,,,,,22736.87,,5751.07,,102.493,,78.14,,,,,,,,,,,,,,,,,,,,,,,9956
2024-10-03,,,,,22113.51,,5699.94,,101.96629999999999,,77.88,,,,,,,,,,,,,,,,,,,,,,,9893.5
2024-10-02,,,,,22443.73,,5709.54,,101.6375,,74.66,,,,,,,,,,,,,,,,,,,,,,,10103
2024-10-01,,,,,,,5708.75,,101.2063,,74.47,,,,,,,,,,,,,,,,,,,,,,,9945
2024-09-30,2755.4044,4017.8545,5743.217,5708.8258,21133.68,392.7695,5762.48,7.0074,100.7604,596.72,72,3551,2333.64,6.8,8,15.61,28.43,237.093,240.9622,128.3894,237.1357,266.6436,1.8769,2.5438,2.1518,25.45,49.8,3.4,3.2,2.33,0.13,0.4,-2.8,9865
2024-09-29,,,,,,,,,,,,,,,,,,,,,,,1.9239,2.5101,2.2534,25.71,,,,,,,,
2024-09-27,2571.0848,3703.6849,5201.6656,5136.4408,20632.3,383.2308,5738.17,7.0100999999999996,100.4199,599.42,71.98,3341,2136.34,,,14.4,25.63,237.4719,241.654,128.6243,237.3321,267.6921,1.8039,2.3615,2.1714,26.13,,,,,,,,9973.5
2024-09-26,2498.1797,3545.3204,4938.1839,4874.1321,19924.58,378.761,5745.37,7.0354,100.5576,599.9,70.89,3281,2000.75,,,13.79,24.28,239.4098,241.9271,129.6935,238.1786,268.0899,1.7505,2.2702,2.0787,25.97,,,,,,,,10090
2024-09-25,2386.3227,3401.533,4731.4755,4686.2584,19129.1,372.9747,5722.26,7.0202,100.9252,598.36,73.11,3225,1851.19,,,13.22,23.29,239.9689,241.9182,130.0085,238.0438,268.089,1.7405,2.2601,2.0437,25.98,,,,,,,,9801
2024-09-24,2352.1449,3351.909,4689.5964,4642.5577,19000.56,371.302,5732.93,7.051,100.3527,594.24,74.47,3217,1819.65,,,13.03,23.08,239.5821,241.8734,129.8061,237.7311,268.0312,1.7926,2.2713,2.0728,26.22,,,,,,,,9821
2024-09-23,2243.0249,3212.7639,4494.6878,4469.1326,18247.11,364.1421,5718.57,7.053100000000001,100.9383,595.14,73.62,3087,1778.76,,,12.46,22.19,240.1327,241.8869,130.1167,237.7115,268.065,1.7819,2.2726,2.0381,26.25,,,,,,,,9542
2024-09-20,2233.2565,3201.0497,4498.3901,4463.3561,18258.57,364.2125,5702.55,7.0644,100.73349999999999,590.62,73.93,3165,1778.14,,,12.41,22.2,239.9034,241.8672,130.0189,237.5943,268.0579,1.7819,2.2679,2.0431,26.66,,,,,,,,9486
